"38618"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.272762"|"34.876068"
"38621"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.266259"|"34.890058"
"38627"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.275446"|"34.891663"
"39320"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.258084"|"34.888294"
"39321"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.258267"|"34.888322"
"39323"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.263231"|"34.888663"
"39324"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.263517"|"34.887865"
"39325"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.260686"|"34.889241"
"39326"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.260844"|"34.889295"
"39327"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.267170"|"34.887104"
"39328"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.267182"|"34.887091"
"39329"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.269851"|"34.885037"
"39330"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.269734"|"34.888827"
"39333"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.274300"|"34.887142"
"39334"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.261705"|"34.892529"
"39337"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.275277"|"34.895117"
"39340"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.281909"|"34.891509"
"39346"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.281828"|"34.880581"
"39347"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.282084"|"34.880921"
"39370"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.280286"|"34.884858"
"39371"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.280190"|"34.884943"
"39372"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.278319"|"34.888550"
"39373"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.278332"|"34.888514"
"39374"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.283833"|"34.896682"
"39647"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.278626"|"34.889619"
"39654"|"182"|"אבן יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.270189"|"34.884098"
"44045"|"182"|"אבן יהודה"|"1"|"תל אביב"|"10"|"מוניות שירות"|"4"|"מוניות"|"32.259742"|"34.888915"
"44290"|"182"|"אבן יהודה"|"1"|"תל אביב"|"10"|"מוניות שירות"|"4"|"מוניות"|"32.257907"|"34.888267"
"34201"|"446"|"אודים"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.269582"|"34.846958"
"37863"|"446"|"אודים"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.271844"|"34.860283"
"30745"|"680"|"אומץ"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.367640"|"34.989204"
"39582"|"680"|"אומץ"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.369818"|"34.993071"
"20068"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.036972"|"34.829188"
"31164"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.034489"|"34.855442"
"31171"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.021436"|"34.860398"
"31205"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.028307"|"34.850734"
"31207"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.028797"|"34.864202"
"31212"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.026339"|"34.852866"
"31268"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025696"|"34.854234"
"31269"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.033546"|"34.861219"
"31312"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.030852"|"34.864483"
"31313"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.021420"|"34.863726"
"31335"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.027601"|"34.861951"
"31337"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.030096"|"34.866311"
"31338"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.031868"|"34.866376"
"31408"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025421"|"34.859680"
"31409"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025367"|"34.859751"
"31448"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.027733"|"34.870434"
"31454"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.027051"|"34.872586"
"31468"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025321"|"34.872746"
"31469"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025068"|"34.872772"
"31476"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.036834"|"34.839897"
"31494"|"2400"|"אור יהודה"|"1"|"תל אביב"|"3"|"גבול מחנה צבאי"|"1"|"מפעילי אוטובוסים"|"32.035744"|"34.847964"
"31575"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.034968"|"34.853758"
